1,زیرتربیت,زيرتربیت,NOUN,NNC,,O,
3,شہر,شہر,NOUN,NNZ,,O,
4,فلوجہ,فلوجہ,NOUN,NN,,NEL,B
5,کی,کا,ADP,PSP,,O,
6,تازہ,تازہ,ADJ,JJ,,O,
7,مثال,مثال,NOUN,NN,,O,
8,ہمارے,ہم,PRON,PRP,,O,
9,سامنے,سامنے,ADV,NST,,O,
10,ہے,ہے,AUX,VM,,O,
1,فلوجہ,فلوجہ,NOUN,NN,,NEL,B
2,بنیادی,بنیادی,ADJ,JJ,,O,
3,طور,طور,NOUN,NN,,O,
4,پر,پر,ADP,PSP,,O,
5,بغداد,بغداد,NOUN,NN,,NEL,B
6,کا,کا,ADP,PSP,,O,
7,ایک,ایک,NUM,QC,,NEN,B
8,نواحی,نواحی,ADJ,JJ,,O,
9,قصبہ,قصبہ,NOUN,NN,,O,
10,ہے,ہے,AUX,VM,,O,
1,جس,جو,PRON,PRP,,O,
2,کی,کا,ADP,PSP,,O,
3,آبادی,آبادی,NOUN,NN,,O,
4,بمشکل,بمشکل,ADV,RB,,O,
5,ڈیڑھ,ڈیڑھ,NUM,QCC,,NEN,B
6,لاکھ,لاکھ,NUM,QC,,NEN,I
7,ہوگی,ہو,VERB,VM,,O,
1,نائین,نائین,PROPN,NNPC,,NETE,B
2,الیون,الیون,PROPN,NNP,,NETE,I
3,کے,کے,ADP,PSP,,O,
4,بعد,بعد,ADP,NST,,O,
5,سے,سے,ADP,PSP,,O,
6,افغانستان,افغانستان,PROPN,NNP,,NEL,B
7,کشمیر,کشمیر,PROPN,NNP,,NEL,B
8,فلسطین,فلسطین,PROPN,NNPC,,NEL,B
9,عراق,عراق,PROPN,NNP,,NEL,B
10,کے,کا,ADP,PSP,,O,
11,حوالے,حوالہ,ADP,PSP,,O,
12,سے,سے,ADP,PSP,,O,
13,قابض,قابض,ADJ,JJ,,O,
14,فوجوں,فوج,NOUN,NN,,O,
15,کی,کا,ADP,PSP,,O,
16,طرف,طرف,ADP,NST,,O,
17,سے,سے,ADP,PSP,,O,
18,ظلم,ظلم,NOUN,NN,,O,
19,و,و,CCONJ,CC,,O,
20,ستم,ستو,NOUN,NN,,O,
21,اور,اور,CCONJ,CC,,O,
22,انسانی,انسانی,ADJ,JJ,,O,
23,ہلاکتوں,ہلاکت,NOUN,NN,,O,
24,کی,کا,ADP,PSP,,O,
25,تفصیلات,تفصیل,NOUN,NN,,O,
26,سے,سے,ADP,PSP,,O,
27,پرنٹ,پرنٹ,NOUN,NN,,O,
28,اور,اور,CCONJ,CC,,O,
29,الیکٹرانک,الیکٹرانک,NOUN,NNC,,O,
30,میڈیا,میڈیا,NOUN,NN,,O,
31,کا,کا,ADP,PSP,,O,
32,کوئی,کوئی,DET,DEM,,O,
33,دن,دن,NOUN,NN,,O,
34,خالی,خالی,ADJ,JJ,,O,
35,نہیں,نہیں,PART,NEG,,O,
36,جاتا,جاتا,VERB,VM,,O,
1,کبھی,کبھی,ADV,RB,,O,
2,کبھی,کبھی,ADV,RB,,O,
3,ایک,ایک,NUM,QC,,NEN,B
4,آدھ,آدھ,NUM,RDP,,O,
5,بیان,بیان,NOUN,NN,,O,
6,کسی,کوی,PRON,PRP,,O,
7,حکومت,حکومت,NOUN,NN,,O,
8,کی,کا,ADP,PSP,,O,
9,طرف,طرف,ADP,NST,,O,
10,سے,سے,ADP,PSP,,O,
11,جاری,جاری,ADJ,JJ,,O,
12,بھی,ہی,PART,RP,,O,
13,ہوتا,ہو,VERB,VM,,O,
14,ہے,ہے,AUX,VAUX,,O,
15,تو,تو,SCONJ,CC,,O,
16,اس,یہ,PRON,PRP,,O,
17,کی,کا,ADP,PSP,,O,
18,حیثیت,حیثیت,NOUN,NN,,O,
19,سوائے,سوائے,PART,NEG,,O,
20,منافقانہ,منافقانہ,ADJ,JJ,,O,
21,بیان,بیان,NOUN,NN,,O,
22,کے,کا,ADP,PSP,,O,
23,اور,اور,CCONJ,CC,,O,
24,کچھ,کچھ,ADJ,JJ,,O,
25,نہیں,نہیں,PART,NEG,,O,
26,ہوتی,ہو,VERB,VM,,O,
27,جس,جو,PRON,PRP,,O,
28,میں,میں,ADP,PSP,,O,
29,ظالم,ظالم,ADJ,JJ,,O,
30,اور,اور,CCONJ,CC,,O,
31,قابض,قابض,ADJ,JJ,,O,
32,فوج,فوج,NOUN,NN,,O,
33,کو,کو,ADP,PSP,,O,
34,مورد,مورد,NOUN,NN,,O,
35,الزام,الزام,NOUN,NN,,O,
36,ٹھہرانے,ٹھہرا,VERB,VM,,O,
37,کی,کر,ADP,PSP,,O,
38,بجائے,بجائے,PART,NEG,,O,
39,ظلم,ظلم,NOUN,NN,,O,
40,کی,کا,ADP,PSP,,O,
41,چکی,چک,NOUN,NN,,O,
42,میں,میں,ADP,PSP,,O,
43,پسنے,پس,VERB,VM,,O,
44,اور,اور,CCONJ,CC,,O,
45,جرم,جرم,NOUN,NNC,,O,
46,بےگناہی,بےگناہی,NOUN,NN,,O,
47,کی,کا,ADP,PSP,,O,
48,سزا,سزا,NOUN,NN,,O,
49,پاتے,پا,VERB,VM,,O,
50,مسلمانوں,مسلمان,NOUN,NN,,O,
51,کو,کو,ADP,PSP,,O,
52,تلقین,تلقین,NOUN,NN,,O,
53,کی,کر,VERB,VM,,O,
54,جاتی,جا,AUX,VAUX,,O,
55,ہے,ہے,AUX,VAUX,,O,
56,کہ,کہ,SCONJ,CC,,O,
57,وہ,وہ,PRON,PRP,,O,
58,اپنے,اپنا,PRON,PRP,,O,
59,معاملات,معاملہ,NOUN,NN,,O,
60,کو,کو,ADP,PSP,,O,
61,افہام,افہام,NOUN,NN,,O,
62,و,و,CCONJ,CC,,O,
63,تفہیم,تفہیم,NOUN,NN,,O,
64,کے,کا,ADP,PSP,,O,
65,ذریعے,ذریعہ,ADP,PSP,,O,
66,حل,حل,NOUN,NN,,O,
67,کرنے,کر,VERB,VM,,O,
68,کی,کا,ADP,PSP,,O,
69,کوشش,کوشش,NOUN,NN,,O,
70,کریں,کر,VERB,VM,,O,
1,ان,یہ,PRON,PRP,,O,
2,کے,کا,ADP,PSP,,O,
3,ڈانڈے,ڈانڈا,ADJ,JJ,,O,
4,القاعدہ,القاعدہ,PROPN,NNP,,NEO,B
5,سے,سے,ADP,PSP,,O,
6,جوڑے,جوڑ,NOUN,NN,,O,
7,جاتے,جا,VERB,VM,,O,
8,ہیں,ہیں,AUX,VAUX,,O,
1,گزشتہ,گزشتہ,ADJ,JJ,,O,
2,دنوں,دن,NOUN,NN,,O,
3,مقبوضہ,مقبوضہ,NOUN,NN,,NEL,B
4,کشمیر,کشمیر,PROPN,NNP,,NEL,I
5,کا,کا,ADP,PSP,,O,
6,دورہ,دورہ,NOUN,NN,,O,
7,کرنے,کر,VERB,VM,,O,
8,والے,والا,ADP,PSP,,O,
9,پاکستانی,پاکستانی,ADJ,JJ,,O,
10,صحافیوں,صحافی,NOUN,NN,,O,
11,کے,کا,ADP,PSP,,O,
12,وفد,وفد,NOUN,NN,,O,
13,سے,سے,ADP,PSP,,O,
14,گفتگو,گفتگو,NOUN,NN,,O,
15,کرتے,کر,VERB,VM,,O,
16,ہوئے,ہو,AUX,VAUX,,O,
17,کشمیری,کشمیری,ADJ,JJ,,O,
18,مسلمانوں,مسلمان,NOUN,NN,,O,
19,نے,نے,ADP,PSP,,O,
20,بھارتی,بھارتی,ADJ,JJ,,O,
21,قابض,قابض,NOUN,NN,,O,
22,افواج,فوج,NOUN,NN,,O,
23,کے,کا,ADP,PSP,,O,
24,ظلم,ظلم,NOUN,NN,,O,
25,و,و,CCONJ,CC,,O,
26,ستم,ستم,NOUN,NN,,O,
27,کی,کا,ADP,PSP,,O,
28,جو,جو,PRON,PRP,,O,
29,داستانیں,داستان,NOUN,NN,,O,
30,بیان,بیان,NOUN,NN,,O,
31,کی,کر,VERB,VM,,O,
32,ہیں,ہے,AUX,VAUX,,O,
33,وہ,وہ,PRON,PRP,,O,
34,پہلی,پہلی,ADJ,JJ,,O,
35,مرتبہ,مرتبہ,NOUN,NN,,O,
36,منظرعام,منظرعام,NOUN,NN,,O,
37,پر,پر,ADP,PSP,,O,
38,نہیں,نہیں,PART,NEG,,O,
39,آ,آ,VERB,VM,,O,
40,رہیں,رہ,AUX,VAUX,,O,
1,قبل,قبل,ADP,NST,,O,
2,ازیں,ازیں,PRON,PRP,,O,
3,بھی,بھی,PART,RP,,O,
4,کئی,کئی,DET,QF,,O,
5,غیرجانبدار,غيرجانبدار,ADJ,JJ,,O,
6,بینالاقوامی,بینالاقوامی,ADJ,JJ,,O,
7,انسانی,انسانی,ADJ,JJ,,O,
8,حقوق,حقوق,NOUN,NN,,O,
9,کی,کا,ADP,PSP,,O,
10,تنظیموں,تنظیم,NOUN,NN,,O,
11,کی,کا,ADP,PSP,,O,
12,طرف,طرف,ADP,NST,,O,
13,سے,سے,ADP,PSP,,O,
14,مقبوضہ,مقبوضہ,ADJ,JJ,,NEL,B
15,کشمیر,کشمیر,PROPN,NNP,,NEL,I
16,میں,میں,ADP,PSP,,O,
17,ڈھائے,ڈھا,VERB,VM,,O,
18,جانے,جا,AUX,VAUX,,O,
19,والے,والا,ADP,PSP,,O,
20,مظالم,مظالم,NOUN,NN,,O,
21,کا,کا,ADP,PSP,,O,
22,چرچا,چرچ,NOUN,NN,,O,
23,ہوتا,ہو,VERB,VM,,O,
24,رہتا,رہ,AUX,VAUX,,O,
25,ہے,ہے,AUX,VAUX,,O,
26,لیکن,لیکن,CCONJ,CC,,O,
27,حیرتانگیز,حیرتانگیز,ADJ,JJ,,O,
28,طور,طور,NOUN,NN,,O,
29,پر,پر,ADP,PSP,,O,
30,اس,یہ,PRON,PRP,,O,
31,کا,کا,ADP,PSP,,O,
32,نوٹس,نوٹس,NOUN,NN,,O,
33,نہیں,نہیں,PART,NEG,,O,
34,لیا,لے,VERB,VM,,O,
35,جاتا,جا,AUX,VAUX,,O,
1,اگر,اگر,SCONJ,CC,,O,
2,بھارتی,بھارتی,PROPN,NNP,,O,
3,نقطہ,نقطہ,ADJ,JJ,,O,
4,نظر,پیش_نظر,NOUN,NN,,O,
5,کو,کو,ADP,PSP,,O,
6,سچ,سچ,NOUN,NN,,O,
7,بھی,بھی,PART,RP,,O,
8,مان,مان,NOUN,NN,,O,
9,لیا,لے,VERB,VM,,O,
10,جائے,جا,AUX,VAUX,,O,
11,تو,تو,SCONJ,CC,,O,
12,بھی,بھی,PART,RP,,O,
13,دنیا,دنیا,NOUN,NN,,O,
14,کے,کا,ADP,PSP,,O,
15,کسی,کوئی,PRON,PRP,,O,
16,ملک,ملک,NOUN,NN,,O,
17,کو,کو,ADP,PSP,,O,
18,اقوام,اقوام,PROPN,NNPC,,NEO,B
19,متحدہ,متحدہ,PROPN,NNP,,NEO,I
20,کے,کا,ADP,PSP,,O,
21,چارٹر,چارٹر,NOUN,NN,,O,
22,کی,کا,ADP,PSP,,O,
23,رو,رو,ADP,PSP,,O,
24,سے,سے,ADP,PSP,,O,
25,یہ,یہ,DET,DEM,,O,
26,اختیارات,اختیار,NOUN,NN,,O,
27,حاصل,حاصل,NOUN,NN,,O,
28,نہیں,نہیں,PART,NEG,,O,
29,کہ,کہ,SCONJ,CC,,O,
30,وہ,وہ,PRON,PRP,,O,
31,اپنے,اپنا,PRON,PRP,,O,
32,عوام,عوام,NOUN,NN,,O,
33,سے,سے,ADP,PSP,,O,
34,ایسا,ایسا,DET,DEM,,O,
35,بہیمانہ,بہيمانہ,ADJ,JJ,,O,
36,سلوک,سلوک,NOUN,NN,,O,
37,کرے,کر,VERB,VM,,O,
38,اور,اور,CCONJ,CC,,O,
39,انہیں,یہ,PRON,PRP,,O,
40,انسانوں,انسان,NOUN,NN,,O,
41,کی,کا,ADP,PSP,,O,
42,بجائے,بجائے,PART,NEG,,O,
43,ادنی,آدنی,ADJ,JJ,,O,
44,نسل,نسل,NOUN,NN,,O,
45,کے,کا,ADP,PSP,,O,
46,جانوروں,جانور,NOUN,NN,,O,
47,کی,کا,ADP,PSP,,O,
48,طرح,طرح,NOUN,NN,,O,
49,مقہور,مقہور,ADJ,JJ,,O,
50,و,و,CCONJ,CC,,O,
51,مجبور,مجبور,ADJ,JJ,,O,
52,بنا,بنا,VERB,VM,,O,
53,کر,کر,AUX,VAUX,,O,
54,زندگی,زندگی,NOUN,NN,,O,
55,بسر,بسر,NOUN,NN,,O,
56,کرنے,کر,VERB,VM,,O,
57,پر,پر,ADP,PSP,,O,
58,مجبور,مجبور,ADJ,JJ,,O,
59,کیا,کر,VERB,VM,,O,
60,جائے,جا,AUX,VAUX,,O,
1,فلسطین,فلسطین,PROPN,NNP,,NEL,B
2,میں,میں,ADP,PSP,,O,
3,مسلمانوں,مسلمان,NOUN,NN,,O,
4,کے,کے,ADP,PSP,,O,
5,ساتھ,ساتھ,ADP,NST,,O,
6,جو,جو,PRON,PRP,,O,
7,سلوک,سلوک,NOUN,NN,,O,
8,رکھا,رکھ,VERB,VM,,O,
9,جا,جا,AUX,VAUX,,O,
10,رہا,رہ,AUX,VAUX,,O,
11,ہے,ہے,AUX,VAUX,,O,
12,اس,یہ,PRON,PRP,,O,
13,پر,پر,ADP,PSP,,O,
14,مغربی,مغربی,ADJ,JJ,,O,
15,ممالک,مُلک,NOUN,NN,,O,
16,بھی,بھی,PART,RP,,O,
17,متعدد,متعدد,ADJ,JJ,,O,
18,مرتبہ,مرتبہ,NOUN,NN,,O,
19,احتجاج,احتجاج,NOUN,NN,,O,
20,کر,کر,VERB,VM,,O,
21,چکے,چک,AUX,VAUX,,O,
22,ہیں,ہے,AUX,VAUX,,O,
1,سلامتی,سلامتی,PROPN,NNPC,,NEO,B
2,کونسل,کونسل,PROPN,NNP,,NEO,I
3,کی,کا,ADP,PSP,,O,
4,طرف,طرف,ADP,NST,,O,
5,سے,سے,ADP,PSP,,O,
6,اسرائیل,اسرائیل,PROPN,NNP,,NEL,B
7,کو,کو,ADP,PSP,,O,
8,مسلمانوں,مسلمان,NOUN,NN,,O,
9,کو,کو,ADP,PSP,,O,
10,تقسیم,تقسیم,NOUN,NN,,O,
11,کرنے,کر,VERB,VM,,O,
12,والی,والا,ADP,PSP,,O,
13,دیوار,دیوار,NOUN,NN,,O,
14,بنانے,بنا,VERB,VM,,O,
15,سے,سے,ADP,PSP,,O,
16,روکنے,روک,VERB,VM,,O,
17,کے,کا,ADP,PSP,,O,
18,احکامات,احکام,NOUN,NN,,O,
19,جاری,جاری,ADJ,JJ,,O,
20,ہو,ہو,VERB,VM,,O,
21,چکے,چک,AUX,VAUX,,O,
22,ہیں,ہے,AUX,VAUX,,O,
1,اگر,اگر,SCONJ,CC,,O,
2,یہ,یہ,DET,DEM,,O,
3,احکامات,حکم,NOUN,NN,,O,
4,کسی,کوئی,PRON,PRP,,O,
5,مسلم,مسلم,ADJ,JJ,,O,
6,ملک,مُلک,NOUN,NN,,O,
7,کے,کے,ADP,PSP,,O,
8,خلاف,خلاف,ADP,PSP,,O,
9,جاری,جاری,ADJ,JJ,,O,
10,ہوتے,ہو,VERB,VM,,O,
11,تو,تو,SCONJ,CC,,O,
12,اب,اب,PRON,PRP,,O,
13,تک,تک,ADP,PSP,,O,
14,ان,یہ,PRON,PRP,,O,
15,کی,کا,ADP,PSP,,O,
16,عدم,عدم,PART,NEG,,O,
17,تعمیل,تعمیل,NOUN,NN,,O,
18,کے,کا,ADP,PSP,,O,
19,جرم,جرم,NOUN,NN,,O,
20,میں,میں,ADP,PSP,,O,
21,امریکی,امریکی,ADJ,JJ,,O,
22,افواج,افواج,NOUN,NN,,O,
23,اس,یہ,DET,DEM,,O,
24,ملک,ملک,NOUN,NN,,O,
25,کو,کو,ADP,PSP,,O,
26,تاخت,تاخت,NOUN,NN,,O,
27,و,و,CCONJ,CC,,O,
28,تاراج,تاراج,NOUN,NN,,O,
29,کرنے,کر,VERB,VM,,O,
30,کے,کے,ADP,PSP,,O,
31,بعد,بعد,ADV,NST,,O,
32,وہاں,وہاں,PRON,PRP,,O,
33,قابض,قابض,ADJ,JJ,,O,
34,ہو,ہو,VERB,VM,,O,
35,چکی,چک,AUX,VAUX,,O,
36,ہوتیں,ہو,VERB,VM,,O,
37,لیکن,لیکن,CCONJ,CC,,O,
38,اسرائیل,اسرائیل,PROPN,NNP,,NEL,B
39,اور,اور,CCONJ,CC,,O,
40,امریکہ,امریکہ,PROPN,NNP,,NEL,B
41,دونوں,دو,NOUN,NN,,O,
42,نے,نے,ADP,PSP,,O,
43,عالمی,عالمی,ADJ,JJ,,O,
44,عدالت,عدالت,NOUN,NN,,O,
45,کے,کا,ADP,PSP,,O,
46,اس,یہ,DET,DEM,,O,
47,فیصلے,فیصلے,NOUN,NN,,O,
48,کا,کا,ADP,PSP,,O,
49,مذاق,مذاق,NOUN,NN,,O,
50,اڑاتے,اڑا,VERB,VM,,O,
51,ہوئے,ہو,AUX,VAUX,,O,
52,اس,یہ,PRON,PRP,,O,
53,کو,کو,ADP,PSP,,O,
54,ایک,ایک,NUM,QC,,NEN,B
55,تمسخر,تمسخر,NOUN,NN,,O,
56,قرار,قرار,ADJ,JJ,,O,
57,دیا,دے,VERB,VM,,O,
1,اس,یہ,DET,DEM,,O,
2,مرحلے,مرحلہ,NOUN,NN,,O,
3,پر,پر,ADP,PSP,,O,
4,یہ,یہ,DET,DEM,,O,
5,سوال,سوال,NOUN,NN,,O,
6,اٹھتا,اٹھتا,VERB,VM,,O,
7,ہے,ہے,AUX,VAUX,,O,
8,کہ,کہ,SCONJ,CC,,O,
9,مشرقی,مشرقی,ADJ,JJ,,NEL,B
10,تیمور,تيمور,NOUN,NN,,NEL,I
11,میں,میں,ADP,PSP,,O,
12,تو,تو,SCONJ,CC,,O,
13,ان,یہ,DET,DEM,,O,
14,مہذب,مہذب,ADJ,JJ,,O,
15,ممالک,ملک,NOUN,NN,,O,
16,کو,کو,ADP,PSP,,O,
17,انسانی,انسانی,ADJ,JJ,,O,
18,حقوق,حقوق,NOUN,NN,,O,
19,کی,کا,ADP,PSP,,O,
20,پامالی,پامالی,ADJ,JJ,,O,
21,دکھائی,دکھا,VERB,VM,,O,
22,پڑتی,پڑ,AUX,VAUX,,O,
23,ہے,ہے,AUX,VAUX,,O,
24,اور,اور,CCONJ,CC,,O,
25,راتوں,رات,ADJ,QO,,O,
26,رات,رات,NOUN,NN,,O,
27,اسے,یہ,PRON,PRP,,O,
28,ایک,ایک,NUM,QC,,NEN,B
29,علیحدہ,عليحدہ,ADJ,JJ,,O,
30,مملکت,مملکت,NOUN,NN,,O,
31,کی,کا,ADP,PSP,,O,
32,حیثیت,حیثیت,NOUN,NN,,O,
33,دے,دے,VERB,VM,,O,
34,دی,دے,AUX,VAUX,,O,
35,جاتی,جا,AUX,VAUX,,O,
36,ہے,ہے,AUX,VAUX,,O,
1,دارفور,دارفور,NOUN,NNZ,,NEL,B
2,جہاں,جہاں,PRON,PRP,,O,
3,سوڈان,سوڈان,NOUN,NN,,NEL,B
4,کی,کا,ADP,PSP,,O,
5,مسلح,مسلح,ADJ,JJ,,O,
6,افواج,فوج,NOUN,NN,,O,
7,باغیوں,باغی,NOUN,NN,,O,
8,کی,کا,ADP,PSP,,O,
9,سرکوبی,سركوبی,NOUN,NN,,O,
10,کر,کر,VERB,VM,,O,
11,رہی,رہ,AUX,VAUX,,O,
12,ہیں,ہے,AUX,VAUX,,O,
13,اور,اور,CCONJ,CC,,O,
14,دونوں,دو,NUM,QC,,O,
15,طرف,طرف,NOUN,NN,,O,
16,سے,سے,ADP,PSP,,O,
17,جانی,جانی,ADJ,JJ,,O,
18,نقصان,نقصان,NOUN,NN,,O,
19,ہو,ہو,VERB,VM,,O,
20,رہا,رہ,AUX,VAUX,,O,
21,ہے,ہے,AUX,VAUX,,O,
22,کے,کا,ADP,PSP,,O,
23,مسئلے,مسئلہ,NOUN,NN,,O,
24,پر,پر,ADP,PSP,,O,
25,اچانک,اچانک,ADV,RB,,O,
26,امریکہ,امریکہ,PROPN,NNP,,NEL,B
27,حملے,حملہ,NOUN,NN,,O,
28,کی,کا,ADP,PSP,,O,
29,دھمکیاں,دھمکی,NOUN,NN,,O,
30,دینے,دے,VERB,VM,,O,
31,لگتا,لگ,AUX,VAUX,,O,
32,ہے,ہے,AUX,VAUX,,O,
33,اور,اور,CCONJ,CC,,O,
34,راتوں,رات,ADJ,QO,,O,
35,رات,رات,NOUN,NN,,O,
36,سلامتی,سلامتی,PROPN,NNPC,,NEO,B
37,کونسل,کونسل,PROPN,NNP,,NEO,I
38,سے,سے,ADP,PSP,,O,
39,قرارداد,قرارداد,NOUN,NN,,O,
40,بھی,بھی,PART,RP,,O,
41,پاس,پاس,ADP,NST,,O,
42,کروا,کروا,NOUN,NN,,O,
43,لی,لے,VERB,VM,,O,
44,جاتی,جا,AUX,VAUX,,O,
45,ہے,ہے,AUX,VAUX,,O,
46,لیکن,لیکن,CCONJ,CC,,O,
47,کشمیر,کشمیر,PROPN,NNP,,NEL,B
48,اور,اور,CCONJ,CC,,O,
49,فلسطین,فلسطین,PROPN,NNP,,NEL,B
50,کے,کا,ADP,PSP,,O,
51,مقتولین,مقتولین,ADJ,JJ,,O,
52,اور,اور,CCONJ,CC,,O,
53,مقہور,مقہور,ADJ,JJ,,O,
54,لوگوں,لوگ,NOUN,NN,,O,
55,کے,کا,ADP,PSP,,O,
56,مسئلے,مسئلہ,NOUN,NN,,O,
57,پر,پر,ADP,PSP,,O,
58,مجرمانہ,مجرمانہ,ADJ,JJ,,O,
59,خاموشی,خاموشی,NOUN,NN,,O,
60,کس,کون,PRON,WQ,,O,
61,لئے,لیے,ADP,PSP,,O,
62,اختیار,اختیار,NOUN,NN,,O,
63,کی,کر,VERB,VM,,O,
64,جا,جا,AUX,VAUX,,O,
65,رہی,رہ,AUX,VAUX,,O,
66,ہے,ہے,AUX,VAUX,,O,
67,؟,؟,PUNCT,SYM,,O,
کیا,,,,,O,,
ان,,,,,O,,
کا,,,,,O,,
خون,,,,,O,,
انسانی,,,,,O,,
خون,,,,,O,,
نہیں,,,,,O,,
ہے,,,,,O,,
؟,,,,,O,,
اور,,,,,O,,
کیا,,,,,O,,
وہ,,,,,O,,
لوگ,,,,,O,,
یو,,,,,NEA,B,
اینیو,,,,,NEA,I,
اویو,,,,,NEA,I,
کے,,,,,O,,
چارٹر,,,,,O,,
کا,,,,,O,,
حصہ,,,,,O,,
نہیں,,,,,O,,
؟,,,,,O,,
فلسطین,,,,,NEL,B,
کشمیر,,,,,NEL,B,
عراق,,,,,NEL,B,
افغانستان,,,,,NEL,B,
دوسرے,,,,,O,,
سیارے,,,,,O,,
کے,,,,,O,,
ممالک,,,,,O,,
کے,,,,,O,,
نام,,,,,O,,
نہیں,,,,,O,,
لیکن,,,,,O,,
ان,,,,,O,,
میں,,,,,O,,
اور,,,,,O,,
عام,,,,,O,,
انسانوں,,,,,O,,
میں,,,,,O,,
فرق,,,,,O,,
مسلمان,,,,,O,,
ہونے,,,,,O,,
کا,,,,,O,,
ہے,,,,,O,,
اور,,,,,O,,
یہ,,,,,O,,
بات,,,,,O,,
ڈنکے,,,,,O,,
کی,,,,,O,,
چوٹ,,,,,O,,
پر,,,,,O,,
کہی,,,,,O,,
جا,,,,,O,,
سکتی,,,,,O,,
ہے,,,,,O,,
کہ,,,,,O,,
زبانی,,,,,O,,
جمع,,,,,O,,
خرچ,,,,,O,,
اور,,,,,O,,
دعووں,,,,,O,,
کے,,,,,O,,
باوجود,,,,,O,,
آج,,,,,O,,
کے,,,,,O,,
مہذب,,,,,O,,
انسان,,,,,O,,
نے,,,,,O,,
ابھی,,,,,O,,
تک,,,,,O,,
خود,,,,,O,,
کو,,,,,O,,
منصف,,,,,O,,
یا,,,,,O,,
غیرجانبدار,,,,,O,,
ثالث,,,,,O,,
نہیں,,,,,O,,
کہا,,,,,O,,
1,بلاشبہ,بلاشبہ,NOUN,NN,,O,
2,وہ,وہ,PRON,PRP,,O,
3,مطلق,مطلق,ADP,PSP,,O,
4,العنانی,العنانی,NOUN,NN,,O,
5,کا,کا,ADP,PSP,,O,
6,دور,دور,NOUN,NN,,O,
7,تھا,تھا,AUX,VM,,O,
8,لیکن,لیکن,CCONJ,CC,,O,
9,برصغیر,برصغیر,PART,RP,,NEL,B
10,پاک,پاک,PROPN,NNP,,NEL,I
11,و,و,CCONJ,CC,,NEL,I
12,ہند,ہند,PROPN,NNPC,,NEL,I
13,عرب,عرب,PROPN,NNP,,NEL,B
14,یورپ,يورپ,PROPN,NNPC,,NEL,B
15,افریقہ,افریقہ,PROPN,NNP,,NEL,B
16,یا,یا,CCONJ,CC,,O,
17,کوئی,کوئی,PRON,PRP,,O,
18,خطہ,خطہ,ADJ,JJ,,O,
19,زمین,زمین,NOUN,NN,,O,
20,جہاں,جہاں,PRON,PRP,,O,
21,جہاں,جہاں,PRON,PRP,,O,
22,مسلمانوں,مسلمان,NOUN,NN,,O,
23,نے,نے,ADP,PSP,,O,
24,حکومتیں,حکومت,NOUN,NN,,O,
25,کیں,کر,VERB,VM,,O,
26,انہوں,وہ,PRON,PRP,,O,
27,نے,نے,ADP,PSP,,O,
28,یقینا,یقیناً,ADV,RB,,O,
29,جنگیں,جنگ,NOUN,NN,,O,
30,بھی,ہی,PART,RP,,O,
31,لڑیں,لڑ,NOUN,NN,,O,
1,ایک,ایک,NUM,QC,,NEN,B
2,دوسرے,دوسرا,PRON,PRP,,O,
3,پر,پر,ADP,PSP,,O,
4,ظلم,ظلم,NOUN,NN,,O,
5,و,و,CCONJ,CC,,O,
6,ستم,ستو,NOUN,NN,,O,
7,بھی,بھی,PART,RP,,O,
8,ڈھائے,ڈھا,ADJ,JJ,,O,
9,ایک,ایک,NUM,QC,,NEN,B
10,دوسرے,دوسرا,NOUN,NN,,O,
11,کے,کے,ADP,PSP,,O,
12,خلاف,خلاف,ADP,PSP,,O,
13,معرکہآرائیوں,معركہارائی,NOUN,NN,,O,
14,کے,کے,ADP,PSP,,O,
15,باوجود,باوجود,ADP,PSP,,O,
16,تاریخ,تاریخ,NOUN,NN,,O,
17,ان,یہ,DET,DEM,,O,
18,مطلق,مطلق,ADJ,JJ,,O,
19,العنان,العنان,NOUN,NNC,,O,
20,حکمرانوں,حکمران,NOUN,NN,,O,
21,کی,کا,ADP,PSP,,O,
22,طرف,طرف,ADP,NST,,O,
23,سے,سے,ADP,PSP,,O,
24,اپنی,اپنا,PRON,PRP,,O,
25,غیرمسلم,غیرمسلم,ADJ,JJ,,O,
26,آبادی,آبادی,NOUN,NN,,O,
27,پر,پر,ADP,PSP,,O,
28,ظلم,ظلم,NOUN,NN,,O,
29,و,و,CCONJ,CC,,O,
30,ستم,ستم,NOUN,NN,,O,
31,کی,کا,ADP,PSP,,O,
32,کوئی,کوئی,PRON,PRP,,O,
33,ایسی,ایسا,DET,DEM,,O,
34,مثال,مثال,NOUN,NN,,O,
35,پیش,پیش,ADJ,JJ,,O,
36,نہیں,نہیں,PART,NEG,,O,
37,کر,کر,VERB,VM,,O,
38,سکتی,سک,AUX,VAUX,,O,
39,جو,جو,PRON,PRP,,O,
40,آج,آج,NOUN,NN,,O,
41,مسلمانوں,مسلمانہ,NOUN,NN,,O,
42,کے,کے,ADP,PSP,,O,
43,خلاف,خلاف,ADP,PSP,,O,
44,آئے,آ,VERB,VM,,O,
45,روز,روز,NOUN,NN,,O,
46,دیکھنے,دیکھ,VERB,VM,,O,
47,میں,میں,ADP,PSP,,O,
48,آ,آ,VERB,VM,,O,
49,رہی,رہ,AUX,VAUX,,O,
50,ہیں,ہے,AUX,VAUX,,O,
1,1763ء,1763ء,NOUN,NN,,NETI,B
2,سے,سے,ADP,PSP,,O,
